Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Unit_Price,Salesperson,Target_Sales,Customer_Rating,Return_Status
ORD-00721,2024-02-22,2024-02-28,Same Day,CUST0017,Divya Shah,Corporate,East,Odisha,Odisha_City1,Electronics,Laptop,Laptop - Model 426,54219.96,12,0.0,12793.4,4518.33,Jayesh Shah,64288.23,4.7,No Return
ORD-00722,2022-04-19,2022-04-21,Standard Class,CUST0092,Divya Shah,Home Office,Central,UP,UP_City4,Office Supplies,Printer Paper,Printer Paper - Model 576,30281.88,12,0.3,4170.07,2523.49,Harish Mehta,29136.74,4.2,Returned
ORD-00723,2023-07-28,2023-07-28,Second Class,CUST0037,Sanjay Rao,SME,West,Goa,Goa_City3,Clothing,Formal Shirt,Formal Shirt - Model 114,66509.66,14,0.3,4275.29,4750.69,Geetha Iyer,79524.77,3.6,No Return
ORD-00724,2021-08-13,2021-08-15,First Class,CUST0025,Rahul Sharma,Home Office,South,Telangana,Telangana_City2,Furniture,Desk,Desk - Model 294,31041.79,13,0.1,4224.01,2387.83,Unassigned,34251.9,3.0,Returned
ORD-00725,2022-09-16,2022-09-23,Second Class,CUST0028,Amit Kumar,SME,South,Andhra Pradesh,Andhra Pradesh_City4,Electronics,Tablet,Tablet - Model 113,38993.02,11,0.2,4267.29,3544.82,Elan Nair,43506.63,2.4,No Return
ORD-00726,2022-06-19,2022-06-23,Standard Class,CUST0154,Vijay Reddy,Corporate,Central,Uttarakhand,Uttarakhand_City4,Appliances,Refrigerator,Refrigerator - Model 478,24571.63,17,0.25,2985.57,1445.39,Geetha Iyer,22680.96,4.8,No Return
ORD-00727,2022-12-19,2022-12-24,Second Class,CUST0088,Rohit Bajaj,Consumer,East,Jharkhand,Jharkhand_City4,Office Supplies,Marker Set,Marker Set - Model 676,38574.03,11,0.05,12446.3,3506.73,Harish Mehta,48035.41,2.3,No Return
ORD-00728,2024-07-25,2024-07-27,First Class,CUST0021,Kiran Mishra,Consumer,West,Gujarat,Gujarat_City3,Appliances,Microwave,Microwave - Model 968,37444.96,16,0.25,3645.33,2340.31,Arun Kumar,38825.69,1.9,No Return
ORD-00729,2022-11-07,2022-11-12,Standard Class,CUST0144,Vijay Reddy,Home Office,East,Bihar,Bihar_City1,Appliances,Air Conditioner,Air Conditioner - Model 853,43069.5,9,0.15,12651.56,4785.5,Divya Reddy,45729.09,3.0,No Return
ORD-00730,2024-02-12,2024-02-16,Second Class,CUST0067,Suresh Verma,SME,West,Goa,Goa_City4,Electronics,Tablet,Tablet - Model 668,7578.55,5,0.0,1860.46,1515.71,Chetan Patel,8313.08,4.0,No Return
ORD-00731,2021-02-02,2021-02-09,First Class,CUST0181,Shreya Bose,SME,East,Jharkhand,Jharkhand_City3,Office Supplies,Notebook,Notebook - Model 245,21893.7,15,0.2,1551.14,1459.58,Farhan Khan,26620.6,2.5,No Return
ORD-00732,2021-09-02,2021-09-08,Second Class,CUST0084,Shreya Bose,SME,West,Rajasthan,Rajasthan_City1,Clothing,Formal Shirt,Formal Shirt - Model 169,6471.84,2,0.1,1279.59,3235.92,Chetan Patel,5667.94,3.1,No Return
ORD-00733,2021-09-14,2021-09-20,Same Day,CUST0021,Pooja Agarwal,Consumer,North,Haryana,Haryana_City5,Office Supplies,Stapler,Stapler - Model 942,41433.81,11,0.15,5993.1,3766.71,Bhavna Sharma,50018.15,2.8,No Return
ORD-00734,2024-01-02,2024-01-04,Second Class,CUST0166,Neha Tiwari,Consumer,East,Odisha,Odisha_City2,Furniture,Office Chair,Office Chair - Model 612,309.79,1,0.3,56.21,309.79,Farhan Khan,297.86,4.0,Returned
ORD-00735,2022-04-19,2022-04-23,Standard Class,CUST0007,Pooja Agarwal,Home Office,North,Uttarakhand,Uttarakhand_City1,Office Supplies,Printer Paper,Printer Paper - Model 695,6955.38,18,0.05,1499.27,386.41,Farhan Khan,7334.97,4.3,Returned
ORD-00736,2022-04-25,2022-04-28,First Class,CUST0161,Shreya Bose,Home Office,South,Kerala,Kerala_City2,Appliances,Refrigerator,Refrigerator - Model 434,13649.5,10,0.1,2497.01,1364.95,Elan Nair,13599.22,3.6,Returned
ORD-00737,2021-12-28,2021-12-28,Second Class,CUST0172,Kiran Mishra,Home Office,North,UP,UP_City2,Appliances,Fan,Fan - Model 707,13815.36,13,0.0,863.43,1062.72,Elan Nair,13545.53,1.2,No Return
ORD-00738,2022-08-24,2022-08-28,First Class,CUST0007,Anita Gupta,SME,Central,UP,UP_City4,Furniture,Wardrobe,Wardrobe - Model 716,1121.3,1,0.05,328.21,1121.3,Chetan Patel,1413.3,2.9,No Return
ORD-00739,2021-05-15,2021-05-19,Second Class,CUST0001,Rahul Sharma,Corporate,South,Tamil Nadu,Tamil Nadu_City1,Appliances,Refrigerator,Refrigerator - Model 476,5952.8,20,0.0,1988.45,297.64,Divya Reddy,6684.32,4.9,No Return
ORD-00740,2024-04-04,2024-04-10,Standard Class,CUST0006,Anita Gupta,SME,North,Haryana,Haryana_City2,Clothing,Kurta,Kurta - Model 114,8995.36,2,0.1,749.28,4497.68,Bhavna Sharma,7583.52,1.9,No Return
ORD-00741,2021-08-14,2021-08-21,Same Day,CUST0017,Vijay Reddy,SME,East,West Bengal,West Bengal_City2,Appliances,Air Conditioner,Air Conditioner - Model 113,2607.71,7,0.25,319.24,372.53,Jayesh Shah,3256.26,3.6,No Return
ORD-00742,2024-01-21,2024-01-22,Same Day,CUST0069,Rahul Sharma,SME,East,Jharkhand,Jharkhand_City2,Furniture,Bed Frame,Bed Frame - Model 832,43360.11,9,0.05,4961.41,4817.79,Arun Kumar,40899.79,1.4,No Return
ORD-00743,2023-07-06,2023-07-11,Same Day,CUST0096,Kavita Menon,Home Office,West,Goa,Goa_City4,Appliances,Washing Machine,Washing Machine - Model 455,49082.4,18,0.1,11951.69,2726.8,Elan Nair,42889.02,3.7,Returned
ORD-00744,2024-08-25,2024-08-28,Second Class,CUST0023,Shreya Bose,Corporate,Central,Uttarakhand,Uttarakhand_City3,Office Supplies,Printer Paper,Printer Paper - Model 618,39866.58,9,0.1,11747.65,4429.62,Chetan Patel,43829.17,3.2,No Return
ORD-00745,2021-09-04,2021-09-09,Standard Class,CUST0178,Sanjay Rao,Home Office,Central,Chhattisgarh,Chhattisgarh_City5,Furniture,Bed Frame,Bed Frame - Model 780,12378.12,3,0.0,4297.08,4126.04,Chetan Patel,14480.61,3.7,No Return
ORD-00746,2023-12-14,2023-12-20,Standard Class,CUST0096,Neha Tiwari,Consumer,West,Maharashtra,Maharashtra_City4,Office Supplies,File Folder,File Folder - Model 259,34312.85,13,0.3,4031.35,2639.45,Divya Reddy,39737.74,4.6,No Return
ORD-00747,2021-04-01,2021-04-02,Standard Class,CUST0079,Deepika Iyer,Home Office,West,Gujarat,Gujarat_City1,Electronics,Printer,Printer - Model 312,20138.95,13,0.05,4067.27,1549.15,Chetan Patel,24445.23,3.7,No Return
ORD-00748,2023-04-10,2023-04-14,Same Day,CUST0092,Sanjay Rao,Corporate,East,Jharkhand,Jharkhand_City4,Electronics,Headphones,Headphones - Model 132,3504.2,1,0.1,482.37,3504.2,Unassigned,3363.39,1.1,Returned
ORD-00749,2021-07-02,2021-07-06,Standard Class,CUST0177,Rohit Bajaj,SME,West,MP,MP_City3,Electronics,Headphones,Headphones - Model 656,88183.0,20,0.25,13035.16,4409.15,Bhavna Sharma,74204.44,3.9,No Return
ORD-00750,2024-04-20,2024-04-24,Standard Class,CUST0155,Divya Shah,Corporate,West,Goa,Goa_City2,Office Supplies,Notebook,Notebook - Model 707,3296.44,2,0.2,746.71,1648.22,Unassigned,4179.12,2.8,No Return
ORD-00751,2022-08-10,2022-08-17,Second Class,CUST0138,Unknown,Corporate,West,Rajasthan,Rajasthan_City3,Appliances,Air Conditioner,Air Conditioner - Model 715,26541.18,9,0.25,4081.12,2949.02,Farhan Khan,26895.92,3.7,No Return
ORD-00753,2021-07-16,2021-07-17,First Class,CUST0179,Pooja Agarwal,SME,West,Goa,Goa_City5,Office Supplies,Scissors,Scissors - Model 818,3556.62,1,0.25,428.09,3556.62,Geetha Iyer,2964.33,1.3,No Return
ORD-00754,2022-08-22,2022-08-27,First Class,CUST0036,Sunita Singh,Home Office,West,Goa,Goa_City4,Appliances,Washing Machine,Washing Machine - Model 168,851.88,1,0.2,72.26,851.88,Chetan Patel,929.45,1.5,No Return
ORD-00755,2021-09-22,2021-09-25,Standard Class,CUST0035,Sanjay Rao,Home Office,South,Kerala,Kerala_City2,Furniture,Bookshelf,Bookshelf - Model 427,1890.7,1,0.2,433.24,1890.7,Divya Reddy,2326.11,4.2,No Return
ORD-00756,2021-03-22,2021-03-24,Second Class,CUST0026,Meena Nair,Corporate,West,Goa,Goa_City4,Clothing,Formal Shirt,Formal Shirt - Model 625,36237.63,13,0.25,5773.22,2787.51,Bhavna Sharma,39248.21,2.0,Returned
ORD-00757,2022-11-24,2022-11-27,Same Day,CUST0016,Pooja Agarwal,SME,East,Odisha,Odisha_City5,Office Supplies,Printer Paper,Printer Paper - Model 956,8719.62,2,0.3,1027.8,4359.81,Divya Reddy,10239.49,1.5,Returned
ORD-00758,2021-12-25,2021-12-27,Standard Class,CUST0074,Divya Shah,Home Office,South,Kerala,Kerala_City3,Appliances,Mixer Grinder,Mixer Grinder - Model 502,6576.21,3,0.0,1152.12,2192.07,Elan Nair,6788.32,4.2,No Return
ORD-00759,2022-08-11,2022-08-12,Same Day,CUST0079,Divya Shah,Home Office,East,Assam,Assam_City5,Appliances,Microwave,Microwave - Model 629,41897.35,17,0.3,9131.25,2464.55,Jayesh Shah,46744.16,2.0,No Return
ORD-00760,2023-04-27,2023-04-28,Same Day,CUST0059,Unknown,Home Office,East,Bihar,Bihar_City3,Appliances,Mixer Grinder,Mixer Grinder - Model 712,49948.03,11,0.2,4290.73,4540.73,Geetha Iyer,56683.14,1.8,No Return
ORD-00762,2021-05-04,2021-05-08,Same Day,CUST0184,Ravi Chandran,Corporate,East,Odisha,Odisha_City1,Clothing,Jacket,Jacket - Model 293,44126.36,19,0.1,3729.2,2322.44,Elan Nair,55771.43,2.8,No Return
ORD-00763,2024-07-13,2024-07-16,Standard Class,CUST0069,Priya Patel,Consumer,Central,Himachal,Himachal_City2,Clothing,Formal Shirt,Formal Shirt - Model 225,44228.24,14,0.15,8593.3,3159.16,Farhan Khan,52192.07,5.0,No Return
ORD-00764,2022-01-22,2022-01-27,Standard Class,CUST0138,Ravi Chandran,Corporate,North,Haryana,Haryana_City1,Electronics,Smartwatch,Smartwatch - Model 445,19650.8,5,0.25,3773.21,3930.16,Jayesh Shah,22790.72,2.1,No Return
ORD-00765,2023-04-06,2023-04-13,Same Day,CUST0147,Ravi Chandran,Consumer,South,Kerala,Kerala_City5,Appliances,Mixer Grinder,Mixer Grinder - Model 731,32401.44,18,0.05,2939.96,1800.08,Arun Kumar,41384.31,1.4,No Return
ORD-00766,2022-05-04,2022-05-05,Second Class,CUST0105,Deepika Iyer,Home Office,West,Maharashtra,Maharashtra_City4,Electronics,Mobile Phone,Mobile Phone - Model 693,18596.48,8,0.05,5610.32,2324.56,Jayesh Shah,22776.87,2.8,No Return
ORD-00767,2024-01-18,2024-01-25,First Class,CUST0114,Arjun Pillai,Consumer,North,Delhi,Delhi_City4,Clothing,Kurta,Kurta - Model 547,18544.3,5,0.15,4810.38,3708.86,Unassigned,18009.19,1.1,Returned
ORD-00768,2024-04-07,2024-04-10,First Class,CUST0037,Amit Kumar,SME,West,MP,MP_City3,Furniture,Bookshelf,Bookshelf - Model 354,83857.0,20,0.25,10270.34,4192.85,Elan Nair,104756.37,2.5,Returned
ORD-00769,2023-06-13,2023-06-14,Same Day,CUST0179,Amit Kumar,SME,North,Uttarakhand,Uttarakhand_City4,Furniture,Dining Table,Dining Table - Model 534,53695.35,15,0.0,8948.92,3579.69,Bhavna Sharma,54698.44,2.4,No Return
ORD-00770,2022-01-13,2022-01-16,Standard Class,CUST0044,Deepika Iyer,Consumer,East,Bihar,Bihar_City1,Clothing,Formal Shirt,Formal Shirt - Model 824,61613.01,19,0.2,10315.54,3242.79,Chetan Patel,52136.21,3.8,No Return
ORD-00771,2022-04-14,2022-04-17,Second Class,CUST0116,Vijay Reddy,Corporate,East,West Bengal,West Bengal_City2,Appliances,Microwave,Microwave - Model 992,7510.9,10,0.15,852.64,751.09,Bhavna Sharma,8340.65,3.3,No Return
ORD-00772,2021-02-25,2021-02-26,First Class,CUST0043,Deepika Iyer,Consumer,East,Assam,Assam_City5,Clothing,Jacket,Jacket - Model 227,4048.26,1,0.05,887.58,4048.26,Harish Mehta,4358.84,2.5,No Return
ORD-00773,2021-07-05,2021-07-07,Standard Class,CUST0003,Manoj Joshi,SME,South,Telangana,Telangana_City2,Furniture,Desk,Desk - Model 966,23060.58,6,0.2,5423.7,3843.43,Chetan Patel,21237.94,3.4,No Return
ORD-00774,2021-02-13,2021-02-15,Standard Class,CUST0117,Meena Nair,Home Office,Central,UP,UP_City4,Clothing,Formal Shirt,Formal Shirt - Model 641,14325.92,4,0.05,3294.08,3581.48,Harish Mehta,16313.82,2.6,Returned
ORD-00775,2022-09-28,2022-09-28,Second Class,CUST0156,Rohit Bajaj,Corporate,Central,Uttarakhand,Uttarakhand_City2,Appliances,Microwave,Microwave - Model 175,49017.41,13,0.2,12982.2,3770.57,Jayesh Shah,63593.09,4.4,No Return
ORD-00776,2022-07-25,2022-07-28,Second Class,CUST0077,Kavita Menon,SME,Central,Uttarakhand,Uttarakhand_City5,Clothing,Jacket,Jacket - Model 909,1607.0,1,0.05,419.97,1607.0,Chetan Patel,1807.13,2.2,No Return
ORD-00777,2022-08-05,2022-08-09,Standard Class,CUST0065,Divya Shah,Consumer,South,Tamil Nadu,Tamil Nadu_City2,Furniture,Sofa,Sofa - Model 755,30659.59,13,0.15,4208.02,2358.43,Bhavna Sharma,29056.37,1.2,Returned
ORD-00778,2024-02-12,2024-02-15,Second Class,CUST0076,Kavita Menon,Home Office,West,Goa,Goa_City5,Electronics,Smartwatch,Smartwatch - Model 269,47267.65,17,0.0,15607.45,2780.45,Arun Kumar,61261.23,1.6,No Return
ORD-00779,2024-06-20,2024-06-23,First Class,CUST0162,Kiran Mishra,Home Office,West,Delhi,Delhi_City1,Appliances,Washing Machine,Washing Machine - Model 920,2033.88,12,0.15,259.69,169.49,Isha Gupta,2222.65,4.5,Returned
ORD-00780,2024-06-22,2024-06-28,Same Day,CUST0200,Neha Tiwari,Home Office,West,MP,MP_City2,Electronics,Printer,Printer - Model 245,48534.36,19,0.05,15210.19,2554.44,Divya Reddy,41088.94,2.5,Returned
ORD-00781,2022-07-18,2022-07-23,First Class,CUST0004,Vijay Reddy,Consumer,South,Tamil Nadu,Tamil Nadu_City1,Electronics,Tablet,Tablet - Model 167,14846.72,7,0.05,2472.17,2120.96,Chetan Patel,18252.86,2.1,Returned
ORD-00782,2023-10-24,2023-10-27,Same Day,CUST0173,Divya Shah,Home Office,North,Punjab,Punjab_City5,Clothing,Formal Shirt,Formal Shirt - Model 671,1783.4,4,0.15,444.92,445.85,Isha Gupta,2219.59,4.3,No Return
ORD-00783,2022-04-27,2022-04-28,Same Day,CUST0175,Rohit Bajaj,SME,East,Assam,Assam_City3,Furniture,Dining Table,Dining Table - Model 436,58290.96,17,0.3,9309.57,3428.88,Isha Gupta,55392.99,4.9,Returned
ORD-00784,2022-08-05,2022-08-06,First Class,CUST0066,Sunita Singh,SME,North,Uttarakhand,Uttarakhand_City4,Office Supplies,Scissors,Scissors - Model 529,13986.6,5,0.3,2790.75,2797.32,Jayesh Shah,13505.55,1.3,No Return
ORD-00785,2024-01-11,2024-01-14,Standard Class,CUST0081,Priya Patel,Home Office,Central,Uttarakhand,Uttarakhand_City2,Electronics,Monitor,Monitor - Model 598,28830.62,14,0.15,2357.82,2059.33,Harish Mehta,36439.53,2.6,No Return
ORD-00786,2024-02-04,2024-02-05,Standard Class,CUST0063,Shreya Bose,Corporate,West,Goa,Goa_City2,Furniture,Bookshelf,Bookshelf - Model 653,10282.5,6,0.2,1218.62,1713.75,Geetha Iyer,10758.83,1.4,No Return
ORD-00787,2023-11-19,2023-11-20,Standard Class,CUST0009,Vijay Reddy,Consumer,North,Delhi,Delhi_City3,Clothing,Formal Shirt,Formal Shirt - Model 438,49193.2,10,0.1,11228.83,4919.32,Bhavna Sharma,40312.41,3.3,No Return
ORD-00788,2021-10-10,2021-10-12,Standard Class,CUST0044,Sanjay Rao,SME,Central,MP,MP_City5,Furniture,Bed Frame,Bed Frame - Model 972,9317.12,16,0.2,1024.35,582.32,Elan Nair,8186.93,4.1,No Return
ORD-00789,2024-08-12,2024-08-17,First Class,CUST0073,Priya Patel,Home Office,West,MP,MP_City4,Furniture,Dining Table,Dining Table - Model 528,55486.21,13,0.25,4113.27,4268.17,Divya Reddy,66424.14,4.4,No Return
ORD-00790,2022-02-15,2022-02-17,Second Class,CUST0181,Vijay Reddy,Corporate,South,Kerala,Kerala_City3,Clothing,Formal Shirt,Formal Shirt - Model 888,886.58,2,0.2,221.68,443.29,Farhan Khan,1014.13,3.3,Returned
ORD-00791,2024-11-02,2024-11-05,Second Class,CUST0172,Neha Tiwari,SME,West,Goa,Goa_City2,Electronics,Printer,Printer - Model 453,29404.4,19,0.25,2490.51,1547.6,Bhavna Sharma,24242.64,4.4,No Return
ORD-00792,2024-11-11,2024-11-18,Second Class,CUST0169,Sanjay Rao,Corporate,West,Gujarat,Gujarat_City2,Clothing,Jacket,Jacket - Model 356,25031.38,11,0.3,2594.52,2275.58,Geetha Iyer,21191.77,4.5,No Return
ORD-00793,2024-01-25,2024-01-26,First Class,CUST0132,Shreya Bose,Home Office,South,Tamil Nadu,Tamil Nadu_City5,Furniture,Desk,Desk - Model 481,76599.36,16,0.05,19373.78,4787.46,Farhan Khan,61384.33,2.9,No Return
ORD-00794,2022-07-25,2022-07-28,Standard Class,CUST0169,Kiran Mishra,SME,South,Kerala,Kerala_City5,Office Supplies,File Folder,File Folder - Model 660,24100.2,9,0.2,6711.22,2677.8,Elan Nair,25772.66,4.0,No Return
ORD-00795,2022-06-27,2022-06-28,Second Class,CUST0151,Amit Kumar,SME,East,Bihar,Bihar_City3,Electronics,Headphones,Headphones - Model 407,66500.64,16,0.15,18580.77,4156.29,Arun Kumar,80357.25,3.7,No Return
ORD-00796,2021-07-02,2021-07-03,First Class,CUST0059,Priya Patel,SME,West,Rajasthan,Rajasthan_City1,Electronics,Smartwatch,Smartwatch - Model 613,38099.52,8,0.15,3941.01,4762.44,Elan Nair,45126.99,3.7,Returned
ORD-00797,2023-03-18,2023-03-24,Second Class,CUST0142,Anita Gupta,Corporate,Central,Chhattisgarh,Chhattisgarh_City4,Electronics,Fan,Fan - Model 181,17133.64,4,0.15,3178.16,4283.41,Farhan Khan,19248.3,4.8,No Return
ORD-00799,2024-09-04,2024-09-08,First Class,CUST0200,Ravi Chandran,Corporate,North,Delhi,Delhi_City3,Furniture,Office Chair,Office Chair - Model 907,3667.14,6,0.15,471.48,611.19,Bhavna Sharma,3581.4,2.6,No Return
ORD-00800,2022-08-25,2022-08-28,First Class,CUST0197,Amit Kumar,Corporate,Central,UP,UP_City3,Electronics,Smartwatch,Smartwatch - Model 973,2560.05,3,0.1,226.03,853.35,Geetha Iyer,3062.67,2.7,Returned
ORD-00801,2022-11-25,2022-11-28,Same Day,CUST0164,Divya Shah,SME,South,Kerala,Kerala_City3,Furniture,Wardrobe,Wardrobe - Model 757,71274.32,19,0.0,24435.77,3751.28,Farhan Khan,64115.28,1.2,Returned
ORD-00802,2023-08-03,2023-08-05,Standard Class,CUST0005,Kavita Menon,Corporate,South,Tamil Nadu,Tamil Nadu_City5,Appliances,Microwave,Microwave - Model 239,23175.79,11,0.3,847.35,2106.89,Harish Mehta,24269.05,5.0,No Return
ORD-00803,2021-02-02,2021-02-05,Second Class,CUST0164,Manoj Joshi,Home Office,North,Uttarakhand,Uttarakhand_City4,Electronics,Monitor,Monitor - Model 256,12757.52,8,0.3,1586.84,1594.69,Elan Nair,12374.42,2.6,No Return
ORD-00804,2021-03-17,2021-03-22,Standard Class,CUST0079,Unknown,Home Office,Central,UP,UP_City1,Electronics,Headphones,Headphones - Model 197,2275.28,14,0.1,303.74,162.52,Elan Nair,2693.93,2.3,No Return
ORD-00805,2021-12-18,2021-12-23,First Class,CUST0021,Deepika Iyer,Home Office,South,Telangana,Telangana_City1,Furniture,Wardrobe,Wardrobe - Model 513,2837.5,2,0.3,552.56,1418.75,Arun Kumar,2712.5,4.5,No Return
ORD-00806,2023-07-18,2023-07-19,First Class,CUST0018,Sunita Singh,Consumer,East,Bihar,Bihar_City5,Furniture,Mobile Phone,Mobile Phone - Model 674,1327.15,19,0.15,70.8,69.85,Divya Reddy,1116.14,1.7,No Return
ORD-00807,2022-07-01,2022-07-07,First Class,CUST0182,Vijay Reddy,Consumer,North,UP,UP_City4,Furniture,Dining Table,Dining Table - Model 660,22214.52,6,0.3,4807.3,3702.42,Divya Reddy,18431.07,1.8,Returned
ORD-00808,2022-10-28,2022-10-28,Same Day,CUST0035,Sanjay Rao,Home Office,South,Telangana,Telangana_City5,Office Supplies,Stapler,Stapler - Model 609,39655.66,19,0.2,4324.02,2087.14,Arun Kumar,51112.49,2.6,No Return
ORD-00809,2021-04-08,2021-04-14,Standard Class,CUST0165,Rohit Bajaj,Corporate,East,Odisha,Odisha_City4,Appliances,Washing Machine,Washing Machine - Model 236,19350.04,4,0.05,1649.55,4837.51,Divya Reddy,18155.65,1.5,No Return
ORD-00810,2021-06-11,2021-06-15,Same Day,CUST0028,Manoj Joshi,Home Office,South,Tamil Nadu,Tamil Nadu_City4,Electronics,Headphones,Headphones - Model 779,15841.14,7,0.05,4022.53,2263.02,Divya Reddy,19466.83,1.6,Returned
ORD-00811,2022-01-26,2022-01-28,Standard Class,CUST0126,Ravi Chandran,SME,East,Odisha,Odisha_City5,Furniture,Sofa,Sofa - Model 396,4091.08,14,0.0,736.35,292.22,Divya Reddy,4118.5,4.5,No Return
ORD-00812,2024-06-10,2024-06-16,Second Class,CUST0197,Rahul Sharma,SME,East,Bihar,Bihar_City2,Furniture,Sofa,Sofa - Model 804,63027.04,16,0.2,3508.77,3939.19,Elan Nair,76876.22,4.9,No Return
ORD-00813,2022-02-09,2022-02-15,First Class,CUST0035,Rahul Sharma,Home Office,South,Andhra Pradesh,Andhra Pradesh_City1,Furniture,Sofa,Sofa - Model 378,25950.72,8,0.15,2551.28,3243.84,Isha Gupta,31133.87,4.0,No Return
ORD-00814,2022-11-16,2022-11-21,Standard Class,CUST0073,Ravi Chandran,Consumer,North,Uttarakhand,Uttarakhand_City1,Electronics,Mobile Phone,Mobile Phone - Model 435,30406.4,8,0.25,7512.16,3800.8,Isha Gupta,30706.3,2.4,Returned
ORD-00815,2024-11-27,2024-11-28,First Class,CUST0079,Pooja Agarwal,Corporate,South,Kerala,Kerala_City4,Electronics,Printer,Printer - Model 583,31457.97,9,0.1,6394.52,3495.33,Jayesh Shah,28253.48,2.0,No Return
ORD-00817,2021-10-14,2021-10-15,First Class,CUST0035,Deepika Iyer,SME,North,Uttarakhand,Uttarakhand_City2,Clothing,Kurta,Kurta - Model 195,7920.01,7,0.0,483.0,1131.43,Farhan Khan,9993.34,3.4,No Return
ORD-00818,2021-08-27,2021-08-28,Same Day,CUST0162,Deepika Iyer,Home Office,East,Assam,Assam_City1,Appliances,Fan,Fan - Model 190,4812.52,2,0.1,919.63,2406.26,Isha Gupta,5252.57,4.7,No Return
ORD-00819,2021-11-09,2021-11-11,Second Class,CUST0193,Arjun Pillai,Consumer,North,UP,UP_City2,Office Supplies,Stapler,Stapler - Model 855,62908.2,18,0.0,17090.28,3494.9,Arun Kumar,73364.81,1.8,No Return
ORD-00820,2022-06-21,2022-06-28,First Class,CUST0016,Arjun Pillai,SME,South,Kerala,Kerala_City2,Office Supplies,Printer Paper,Printer Paper - Model 804,24898.4,8,0.0,2125.4,3112.3,Bhavna Sharma,30296.62,1.6,Returned
ORD-00821,2021-03-14,2021-03-15,Same Day,CUST0137,Meena Nair,Consumer,North,Punjab,Punjab_City2,Office Supplies,Pen Set,Pen Set - Model 372,8220.8,14,0.3,559.69,587.2,Isha Gupta,9510.32,4.5,No Return
ORD-00822,2024-05-11,2024-05-14,Second Class,CUST0170,Rohit Bajaj,Corporate,West,Gujarat,Gujarat_City2,Appliances,Mixer Grinder,Mixer Grinder - Model 515,33392.87,7,0.15,2884.96,4770.41,Elan Nair,32984.24,3.1,No Return
ORD-00823,2022-01-17,2022-01-19,Second Class,CUST0059,Neha Tiwari,Consumer,Central,MP,MP_City2,Furniture,Office Chair,Office Chair - Model 151,11289.28,4,0.15,3097.55,2822.32,Isha Gupta,13876.24,3.2,No Return
ORD-00824,2022-03-02,2022-03-06,Same Day,CUST0087,Kiran Mishra,Consumer,South,Telangana,Telangana_City2,Appliances,Refrigerator,Refrigerator - Model 922,9234.18,18,0.1,1243.48,513.01,Divya Reddy,10613.65,1.4,No Return
ORD-00825,2023-06-01,2023-06-02,Standard Class,CUST0185,Neha Tiwari,Corporate,Central,Uttarakhand,Uttarakhand_City1,Electronics,Headphones,Headphones - Model 983,11105.46,3,0.1,1881.74,3701.82,Arun Kumar,9348.76,1.7,No Return
ORD-00826,2021-12-05,2021-12-08,First Class,CUST0026,Arjun Pillai,SME,North,Punjab,Punjab_City1,Clothing,Blazer,Blazer - Model 913,58596.48,18,0.0,16772.64,3255.36,Isha Gupta,65792.33,4.0,No Return
